ID,Name,Position,Team,League,Nation,OVR,Preferred foot,Alternative positions,Age,Height,Weight,Original Role Group,Evaluated Role,Role Source,Position Fit Score,Role Attribute Score,Player Role Suitability
236632,David Neres,Left Winger,SSC Napoli,Serie A Enilive,Brazil,81,Left,['LM'],29,"175cm / 5'9""",69kg / 152lb,Winger,Wide Midfielder,Flexible Position 1,66.538352744942,79.96,76.9685881862355
240271,Dimitris Limnios,Left Midfielder,Fortuna Sittard,Eredivisie,Greece,69,Right,"['RM', 'LW']",27,"178cm / 5'10""",71kg / 157lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.53999999999999,76.966
244464,Eryc Castillo,Left Midfielder,Alianza Lima,Libertadores,Ecuador,69,Right,"['LW', 'RM']",31,"175cm / 5'9""",82kg / 181lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.52,76.958
262480,Rareș Ilie,Left Midfielder,Empoli,Serie BKT,Romania,69,Right,"['CM', 'CAM', 'LW']",22,"185cm / 6'1""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.52,76.958
224890,Miguel Cardoso,Left Midfielder,Kayserispor,Trendyol Süper Lig,Portugal,70,Right,"['CAM', 'CM', 'LW']",31,"176cm / 5'9""",76kg / 168lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.62,76.94800000000001
245491,Pietro Beruatto,Left Midfielder,Spezia,Serie BKT,Italy,69,Left,['LB'],27,"185cm / 6'1""",76kg / 168lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.49,76.946
239394,Florian Flecker,Right Midfielder,LASK,Ö. Bundesliga,Austria,67,Right,"['RB', 'RW']",30,"177cm / 5'10""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,71.24,76.946
255866,Diego Fernández,Left Midfielder,Guaraní,Sudamericana,Paraguay,69,Right,"['RM', 'LW']",23,"171cm / 5'7""",66kg / 146lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.48,76.94200000000001
238775,Sebastian Kowalczyk,Right Midfielder,Houston Dynamo,MLS,Poland,68,Right,"['CAM', 'ST', 'RW']",27,"170cm / 5'7""",60kg / 132lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.34,76.936
229209,Jonathan Benítez,Left Midfielder,Palestino,Sudamericana,Argentina,69,Left,"['LW', 'CAM']",34,"178cm / 5'10""",77kg / 170lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.43,76.922
227594,Jáder Obrian,Right Midfielder,Austin FC,MLS,Colombia,68,Right,"['RW', 'LM']",30,"165cm / 5'5""",62kg / 137lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.3,76.92
261312,Louis Patris,Right Midfielder,R. Union St.-G.,1A Pro League,Belgium,69,Right,['RB'],24,"187cm / 6'2""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.36,76.894
229694,Moon Seon Min,Left Midfielder,FC Seoul,K League 1,Korea Republic,69,Right,"['RM', 'LW']",33,"173cm / 5'8""",67kg / 148lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.36,76.894
204324,Matty Kennedy,Left Midfielder,Kilmarnock,Scottish Prem,Northern Ireland,67,Right,"['RM', 'RB', 'LW']",31,"175cm / 5'9""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,71.11,76.894
231706,Kevin Londoño,Right Midfielder,Bucaramanga,Libertadores,Colombia,69,Right,"['LM', 'RW']",32,"180cm / 5'11""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.35,76.89
74514,Ibrahim Bayesh,Left Midfielder,Al Riyadh,ROSHN Saudi League,Iraq,68,Right,"['RM', 'ST', 'LW']",25,"177cm / 5'10""",74kg / 163lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.22,76.888
234955,Andrés Sarmiento,Left Midfielder,Atl. Nacional,Libertadores,Colombia,70,Right,['LW'],28,"170cm / 5'7""",60kg / 132lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.46,76.884
243401,André Vidigal,Left Midfielder,Stoke City,EFL Championship,Angola,68,Right,"['ST', 'LW']",27,"176cm / 5'9""",67kg / 148lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.19,76.876
243619,Delano Burgzorg,Left Midfielder,Middlesbrough,EFL Championship,Holland,69,Right,"['ST', 'LW']",27,"188cm / 6'2""",80kg / 176lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.31,76.874
237337,Thibaud Verlinden,Left Midfielder,OH Leuven,1A Pro League,Belgium,70,Right,"['CAM', 'LW']",26,"173cm / 5'8""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.42999999999999,76.872
237371,Leo Bengtsson,Left Midfielder,Lech Poznań,PKO BP Ekstraklasa,Sweden,68,Right,['LW'],27,"179cm / 5'10""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.16,76.864
240226,Magomed-Shapi Suleymanov,Right Midfielder,Sporting KC,MLS,Russia,69,Left,"['CAM', 'RW']",26,"171cm / 5'7""",66kg / 146lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.28,76.862
273666,Amine Sbaï,Left Midfielder,Al Fateh,ROSHN Saudi League,Morocco,68,Right,"['LW', 'RM']",25,"175cm / 5'9""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.15,76.86
189462,Junior Hoilett,Left Midfielder,Hibernian,Scottish Prem,Canada,69,Right,"['RM', 'CAM', 'LW']",35,"174cm / 5'9""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.25,76.85
220019,Marcus Harness,Left Midfielder,Huddersfield,EFL League One,England,68,Right,"['ST', 'LW']",30,"182cm / 6'0""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.11,76.844
246011,Víctor García,Right Midfielder,Levante UD,LALIGA EA SPORTS,Spain,69,Right,['RW'],29,"180cm / 5'11""",79kg / 174lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.23,76.842
255779,Kacper Chodyna,Right Midfielder,Legia Warszawa,PKO BP Ekstraklasa,Poland,68,Right,"['RW', 'CAM']",26,"176cm / 5'9""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.09,76.836
239505,Patryk Kun,Left Midfielder,Legia Warszawa,PKO BP Ekstraklasa,Poland,67,Right,"['LB', 'RB']",30,"165cm / 5'5""",54kg / 119lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.95,76.83
258227,Clemente Montes,Left Midfielder,Uni. Católica,Liga Chile,Chile,68,Right,"['RM', 'LW']",24,"177cm / 5'10""",78kg / 172lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.07,76.828
253549,Kevin Quevedo,Left Midfielder,Alianza Lima,Libertadores,Peru,68,Right,"['ST', 'RM', 'LW']",29,"177cm / 5'10""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.06,76.824
257319,Alan Virginius,Right Midfielder,BSC Young Boys,Brack Super League,France,68,Right,"['LM', 'ST', 'RW']",23,"180cm / 5'11""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.02,76.80799999999999
264652,Bradley Barcola,Left Winger,Paris SG,Ligue 1 McDonald's,France,84,Right,"['RW', 'LM']",23,"188cm / 6'2""",70kg / 154lb,Winger,Wide Midfielder,Flexible Position 1,57.128863567787135,82.78,76.79421589194678
257470,Anthony Elanga,Right Winger,Newcastle Utd,Premier League,Sweden,81,Right,['RM'],23,"178cm / 5'10""",70kg / 154lb,Winger,Wide Midfielder,Flexible Position 1,62.46342718294353,82.03999999999999,76.78185679573588
70994,Lewis Koumas,Right Midfielder,Birmingham City,EFL Championship,Wales,69,Right,"['LM', 'RW']",20,"182cm / 6'0""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.07,76.77799999999999
251677,Benny,Left Midfielder,Moreirense FC,Liga Portugal,Portugal,69,Left,"['CAM', 'LB']",28,"176cm / 5'9""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.05,76.77
229267,Philipp Hercher,Right Midfielder,1. FC Magdeburg,Bundesliga 2,Germany,69,Right,['RB'],30,"182cm / 6'0""",81kg / 179lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.03,76.762
271807,Ethan Nwaneri,Right Winger,Arsenal,Premier League,England,76,Left,"['CM', 'RM']",19,"176cm / 5'9""",70kg / 154lb,Winger,Wide Midfielder,Flexible Position 1,78.86485967445782,76.08,76.74821491861445
244154,Sebastian Mailat,Left Midfielder,FC Botoșani,SUPERLIGA,Romania,68,Right,"['LW', 'CAM']",28,"173cm / 5'8""",62kg / 137lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.85,76.74
273978,Jakob Maslø Dunsby,Left Midfielder,Sandefjord,Eliteserien,Norway,67,Right,"['RM', 'LW']",26,"174cm / 5'9""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.72,76.738
271816,Andre Brooks,Right Midfielder,Sheffield Utd,EFL Championship,England,69,Left,"['CAM', 'RW']",22,"180cm / 5'11""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.95,76.73
258922,Marvin,Right Midfielder,UD Las Palmas,LALIGA HYPERMOTION,Spain,68,Right,['RB'],26,"177cm / 5'10""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.8,76.72
229171,Kenny Prince Redondo,Left Midfielder,Kaiserslautern,Bundesliga 2,Germany,67,Left,"['ST', 'CAM', 'LW']",31,"180cm / 5'11""",71kg / 157lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.67,76.718
263421,Lasso Coulibaly,Right Midfielder,AJ Auxerre,Ligue 1 McDonald's,Côte d'Ivoire,68,Right,['RW'],23,"176cm / 5'9""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.76,76.70400000000001
259781,Luis Benítes,Left Midfielder,Cienciano,Sudamericana,Peru,68,Right,"['CAM', 'CM', 'LW']",29,"168cm / 5'6""",67kg / 148lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.75999999999999,76.704
265544,Théo Le Bris,Left Midfielder,FC Lorient,Ligue 1 McDonald's,France,69,Right,"['RM', 'LB']",23,"170cm / 5'7""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.88,76.702
244087,Romario Rösch,Left Midfielder,VfL Bochum 1848,Bundesliga 2,Germany,67,Right,"['RM', 'RB', 'LB']",26,"182cm / 6'0""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.63,76.702
75074,Santino Andino,Left Midfielder,Godoy Cruz,LPF,Argentina,68,Right,"['LW', 'CAM']",20,"174cm / 5'9""",66kg / 146lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.74,76.696
70725,Sami Ouaissa,Right Midfielder,N.E.C. Nijmegen,Eredivisie,Holland,68,Left,"['CAM', 'RW']",21,"170cm / 5'7""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.72,76.688
278061,Tidiam Gomis,Left Midfielder,RB Leipzig,Bundesliga,France,68,Right,"['RM', 'ST', 'LW']",19,"183cm / 6'0""",71kg / 157lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.7,76.68
243014,Bryan Mbeumo,Right Winger,Man Utd,Premier League,Cameroon,85,Left,"['RM', 'ST']",26,"171cm / 5'7""",75kg / 165lb,Winger,Wide Midfielder,Flexible Position 1,53.35765372661091,83.97,76.67741343165272
254905,Indiana Vassilev,Left Midfielder,Philadelphia,MLS,United States,68,Left,"['CAM', 'RM', 'LW']",25,"173cm / 5'8""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.68,76.672
207807,Ryan Fraser,Left Midfielder,Southampton,EFL Championship,Scotland,70,Right,"['LW', 'RM']",32,"163cm / 5'4""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,67.91,76.664
259569,Marco John,Left Midfielder,Fürth,Bundesliga 2,Germany,68,Left,['LB'],24,"184cm / 6'0""",73kg / 161lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.66,76.664
262586,Ivan Brnić,Left Midfielder,Başakşehir,Trendyol Süper Lig,Croatia,69,Right,"['LW', 'LB']",24,"173cm / 5'8""",65kg / 143lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.78,76.662
73429,Yū Hirakawa,Right Midfielder,Bristol City,EFL Championship,Japan,68,Right,"['LM', 'RW']",25,"172cm / 5'8""",61kg / 134lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.63,76.652
259131,Jacob Trenskow,Right Midfielder,sc Heerenveen,Eredivisie,Denmark,69,Left,"['CM', 'RW']",25,"178cm / 5'10""",64kg / 141lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.72,76.638
247534,Caleb Zady Sery,Left Midfielder,Molde FK,Eliteserien,Côte d'Ivoire,67,Right,"['RM', 'LW']",26,"177cm / 5'10""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.47,76.638
72669,Maksym Bragaru,Left Midfielder,Dynamo Kyiv,Ukrayina Liha,Ukraine,69,Right,"['LB', 'LW']",23,"172cm / 5'8""",60kg / 132lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.7,76.63
247041,Anderson,Right Midfielder,Blau-Weiss Linz,Ö. Bundesliga,Brazil,67,Right,['RB'],28,"184cm / 6'0""",84kg / 185lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.45,76.63
277561,Samuel Amo-Ameyaw,Right Midfielder,Strasbourg,Ligue 1 McDonald's,England,69,Left,['RW'],19,"174cm / 5'9""",64kg / 141lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.68,76.622
274231,Óscar Perea,Left Midfielder,AVS Futebol SAD,Liga Portugal,Colombia,69,Right,['LW'],20,"174cm / 5'9""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.67,76.618
251352,Jacob Shaffelburg,Left Midfielder,Nashville SC,MLS,Canada,67,Left,"['RM', 'LB', 'LW']",26,"178cm / 5'10""",74kg / 163lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.42,76.618
271037,Adu Ares,Left Midfielder,SD Eibar,LALIGA HYPERMOTION,Spain,68,Right,"['RM', 'LW']",24,"183cm / 6'0""",73kg / 161lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.53,76.612
257831,Abdoulie Sanyang,Right Midfielder,Hajduk Split,Liga Hrvatska,Gambia,67,Left,"['ST', 'RW']",26,"173cm / 5'8""",69kg / 152lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.4,76.61
244234,Aaron Opoku,Right Midfielder,Kayserispor,Trendyol Süper Lig,Germany,67,Right,"['LM', 'RW']",27,"185cm / 6'1""",71kg / 157lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.39,76.606
245762,Ahmed Kutucu,Left Midfielder,Galatasaray,Trendyol Süper Lig,Turkey,69,Right,"['ST', 'LW']",26,"181cm / 5'11""",76kg / 168lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.63,76.602
272540,Jerome Ngom Mbekeli,Left Midfielder,Meizhou Hakka FC,CSL,Cameroon,68,Left,['LW'],27,"175cm / 5'9""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.48,76.592
222329,Mateusz Wdowiak,Left Midfielder,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,67,Right,"['LW', 'RM']",29,"175cm / 5'9""",67kg / 148lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.33,76.582
73355,Başar Önal,Left Midfielder,N.E.C. Nijmegen,Eredivisie,Turkey,67,Right,"['RM', 'LW']",21,"179cm / 5'10""",74kg / 163lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.32,76.578
278359,Clement Bischoff,Left Midfielder,RB Salzburg,Ö. Bundesliga,Denmark,68,Right,"['LB', 'LW']",20,"180cm / 5'11""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.44,76.576
263228,Lenny Lobato,Left Midfielder,Defensa,LPF,Brazil,68,Left,['LW'],25,"174cm / 5'9""",71kg / 157lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.39,76.556
254088,Amad,Attacking Midfielder,Man Utd,Premier League,Côte d'Ivoire,79,Left,"['RW', 'RM', 'CM']",23,"173cm / 5'8""",67kg / 148lb,Attacking Midfielder,Wide Midfielder,Flexible Position 1,69.78674574381516,78.62,76.54468643595379
253440,Ayman Yahya,Right Midfielder,Al Nassr,ROSHN Saudi League,Saudi Arabia,68,Left,"['CAM', 'RW']",24,"171cm / 5'7""",60kg / 132lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.35,76.53999999999999
278206,Muhannad Al Saad,Right Midfielder,Lausanne-Sport,Brack Super League,Saudi Arabia,68,Left,['RW'],22,"172cm / 5'8""",63kg / 139lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.35,76.53999999999999
237809,Josh Bowler,Right Midfielder,Blackpool,EFL League One,England,69,Left,"['RW', 'LM']",27,"184cm / 6'0""",80kg / 176lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.46000000000001,76.534
234358,Joseph Ceesay,Right Midfielder,Empoli,Serie BKT,Gambia,67,Right,"['RB', 'RW']",27,"184cm / 6'0""",77kg / 170lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.2,76.53
230559,Maryan Shved,Right Midfielder,Shakhtar Donetsk,Ukrayina Liha,Ukraine,69,Left,['RW'],28,"171cm / 5'7""",63kg / 139lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.42,76.518
225734,CJ Hamilton,Left Midfielder,Blackpool,EFL League One,Republic of Ireland,66,Left,"['RM', 'LW']",31,"185cm / 6'1""",74kg / 163lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,71.03,76.512
241721,Rafael Leão,Left Winger,Milano FC,Serie A Enilive,Portugal,84,Right,['LM'],26,"188cm / 6'2""",81kg / 179lb,Winger,Wide Midfielder,Flexible Position 1,52.80675896333319,84.76,76.5056897408333
219605,Cristian Cuevas,Left Midfielder,Uni. Católica,Liga Chile,Chile,68,Left,"['LB', 'CM', 'LW']",31,"172cm / 5'8""",66kg / 146lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.23,76.492
254807,Kwadwo Baah,Right Midfielder,Watford,EFL Championship,Germany,68,Right,"['ST', 'RW']",23,"183cm / 6'0""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.23,76.492
268927,Ibrahim Cissoko,Left Midfielder,Bolton,EFL League One,Holland,69,Right,['LW'],23,"178cm / 5'10""",66kg / 146lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.35,76.49
74071,Romano Floriani Mussolini,Right Midfielder,Cremonese,Serie A Enilive,Italy,68,Right,['RB'],23,"188cm / 6'2""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.22,76.488
274570,Daniel Barrea,Left Midfielder,Godoy Cruz,LPF,Argentina,68,Right,"['RM', 'ST', 'LW']",24,"180cm / 5'11""",84kg / 185lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.22,76.488
241689,Roberto Massimo,Right Midfielder,Górnik Zabrze,PKO BP Ekstraklasa,Germany,67,Right,"['LM', 'CAM', 'RW']",25,"183cm / 6'0""",82kg / 181lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.08,76.482
226401,Kieran Dowell,Right Midfielder,Rangers,Scottish Prem,England,70,Left,"['CM', 'RW']",28,"185cm / 6'1""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,67.45,76.48
274264,Jona Niemiec,Right Midfielder,Odense BK,3F Superliga,Germany,67,Right,"['RW', 'ST']",24,"188cm / 6'2""",85kg / 187lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.07,76.478
252580,Paul Omo Mukairu,Left Midfielder,Pogoń Szczecin,PKO BP Ekstraklasa,Nigeria,67,Right,"['LW', 'RM']",26,"182cm / 6'0""",78kg / 172lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.06,76.474
264421,Thierry Small,Right Midfielder,Preston,EFL Championship,England,67,Left,"['LB', 'RW']",21,"177cm / 5'10""",68kg / 150lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.03999999999999,76.466
241412,Ayrton Preciado,Left Midfielder,Aldosivi,LPF,Ecuador,69,Right,"['LW', 'RM', 'LB']",31,"181cm / 5'11""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.27,76.458
243390,Ian Poveda,Right Midfielder,Sunderland,Premier League,Colombia,69,Left,"['CAM', 'RW']",26,"167cm / 5'6""",64kg / 141lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.27,76.458
255699,Erik Jirka,Right Midfielder,Piast Gliwice,PKO BP Ekstraklasa,Slovakia,68,Right,"['LM', 'RW']",28,"183cm / 6'0""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.14,76.456
239397,Braydon Manu,Right Midfielder,PEC Zwolle,Eredivisie,Ghana,68,Right,"['ST', 'RW']",29,"170cm / 5'7""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.12,76.44800000000001
271326,Daniel Håkans,Left Midfielder,Lech Poznań,PKO BP Ekstraklasa,Finland,66,Right,"['RM', 'LW']",25,"178cm / 5'10""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,70.87,76.44800000000001
247120,Richonell Margaret,Left Midfielder,Go Ahead Eagles,Eredivisie,Suriname,67,Right,"['ST', 'RM', 'LW']",25,"191cm / 6'3""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.99,76.446
251545,Darko Churlinov,Left Midfielder,Kocaelispor,Trendyol Süper Lig,North Macedonia,68,Right,"['RM', 'LW']",25,"180cm / 5'11""",73kg / 161lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.1,76.44
259570,Franco Orozco,Left Midfielder,Newell's,LPF,Argentina,68,Right,"['LW', 'RM']",24,"165cm / 5'5""",61kg / 134lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.09,76.436
247086,Louka Prip,Right Midfielder,Jagiellonia,PKO BP Ekstraklasa,Denmark,67,Left,"['RW', 'LM']",28,"182cm / 6'0""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.89,76.406
72622,Christ Afalna,Right Midfielder,Unirea Slobozia,SUPERLIGA,Cameroon,67,Right,"['LM', 'ST', 'RW']",27,"187cm / 6'2""",81kg / 179lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.88,76.402
244109,Maximilian Krauß,Right Midfielder,FC Hansa Rostock,3. Liga,Germany,67,Right,"['LM', 'CAM', 'RW']",29,"170cm / 5'7""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.87,76.398
265600,Roony Bardghji,Right Midfielder,FC Barcelona,LALIGA EA SPORTS,Sweden,69,Left,['RW'],20,"173cm / 5'8""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.11,76.394
253139,Santiago Pierotti,Right Midfielder,Lecce,Serie A Enilive,Argentina,70,Right,['RW'],24,"189cm / 6'2""",83kg / 183lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,67.23,76.392
262081,Álex Cantero,Left Midfielder,Jagiellonia,PKO BP Ekstraklasa,Spain,68,Right,"['LW', 'ST']",25,"184cm / 6'0""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.98,76.392
263761,Victor Lind,Left Midfielder,Brommapojkarna,Allsvenskan,Denmark,67,Right,"['RM', 'LW']",22,"178cm / 5'10""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.85,76.39
72861,Antonio Fiori,Left Midfielder,Mantova,Serie BKT,Italy,68,Right,['LW'],23,"180cm / 5'11""",70kg / 154lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.97,76.388
270658,Samuele Angori,Left Midfielder,Pisa,Serie A Enilive,Italy,69,Left,['LW'],22,"184cm / 6'0""",72kg / 159lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,68.08,76.382
235855,Joel Asoro,Right Midfielder,FC Metz,Ligue 1 McDonald's,Sweden,67,Right,"['ST', 'RB']",26,"176cm / 5'9""",75kg / 165lb,Wide Midfielder,Wide Midfielder,Official Position,100.0,69.83,76.382
